x,y,z,avg,diff,localdata
0.283361,-0.405656,7.06471,80.804,-8.99751,-8.19231,0
0.239352,-0.310604,6.80365,75.0301,-5.77383,-6.12729,0
-0.13472,-0.25028,6.25834,71.2338,-3.79634,-3.18182,0
-0.231568,0.197439,6.10206,68.5252,-2.70858,-2.17086,0
-0.289648,-0.188159,5.78951,66.1948,-2.33041,-3.19416,0
-0.690215,0.208965,5.7729,64.2029,-1.99192,-5.51618,0
-0.448467,0.321831,5.60884,61.8395,-2.36341,-6.73244,0
-0.701741,0.223934,5.58608,58.9267,-2.91275,-7.55747,0
-0.861908,0.417182,5.75718,55.866,-3.06077,-6.81549,0
-0.963846,0.512085,5.89399,52.453,-3.41297,-5.34849,0
-1.02447,0.695005,6.12392,48.9337,-3.51933,-3.76854,0
-1.24002,0.750689,6.1302,45.8614,-3.0723,-2.96545,0
-1.46291,0.983305,6.56699,43.6082,-2.25322,-2.50683,0
-1.73325,1.10156,6.79362,42.0566,-1.55155,-2.17888,0
-1.8039,1.19736,7.13087,41.4561,-0.60051,-2.54997,0
-1.67382,0.97597,7.31634,41.3937,-0.0623627,-2.67789,0
-2.01825,0.879721,7.98065,42.5427,1.14895,-2.89209,0
-1.9976,1.35902,8.4134,44.4289,1.8862,-2.78613,0
-1.91931,1.66065,9.31483,47.8014,3.3725,-3.10541,0
-1.85764,1.47683,10.0767,52.1667,4.3653,-3.02962,0
-1.72367,1.72426,11.0084,58.0099,5.84322,-2.26049,0
-1.44659,1.95074,11.8513,65.0415,7.03156,-1.1685,0
-1.40154,2.18471,12.0881,72.61,7.5685,-0.366539,0
-1.39719,2.3805,11.9119,79.9703,7.36037,0.578354,0
-1.39061,2.60009,11.7339,86.9902,7.01987,0.712936,0
-1.2978,2.57165,11.4031,93.3901,6.39993,1.40572,0
-1.08285,2.66715,11.0978,99.1659,5.77574,1.96158,0
-0.642913,2.91878,11.5051,105.517,6.35118,3.20947,0
-0.433349,3.08943,12.603,113.163,7.64603,4.19573,0
-0.215103,3.14676,14.8641,124.446,11.2824,4.79924,0
-0.349074,3.59462,16.2909,138.377,13.9313,5.57494,0
-1.02402,2.90561,16.8641,153.165,14.7878,5.6906,0
-1.23358,2.99213,16.2456,166.031,12.8659,5.89111,0
-1.07776,2.69724,15.5052,176.795,10.7641,5.14248,0
-0.616867,2.23201,14.0519,183.645,6.85065,4.97838,0
-0.32677,1.83653,13.1701,188.005,4.35983,4.24342,0
-0.130678,1.16024,12.28,189.57,1.56454,3.28645,0
-0.0785866,1.12057,11.7359,189.11,-0.4599,1.95946,0
-0.0288899,0.783321,11.6549,188.084,-1.02551,0.722206,0
0.272284,0.357008,11.419,186.902,-1.18234,0.99044,0
0.26465,0.186961,11.2618,185.686,-1.21539,3.45146,0
0.0148192,-0.283361,11.0975,184.743,-0.94342,5.03665,0
-0.138612,-0.44263,10.8664,183.921,-0.822128,6.95818,0
-0.121996,-0.712219,10.4924,182.003,-1.91788,7.35075,0
-0.368534,-0.436642,9.85805,177.562,-4.44133,7.87593,0
-0.212109,-0.185165,8.90633,168.094,-9.46797,7.51508,0
-0.372575,-0.0122745,8.16372,154.866,-13.2283,7.14067,7.87593
-0.554148,0.13966,7.19838,139.756,-15.1091,6.22426,0
-0.257315,0.548759,6.24441,125.067,-14.6896,4.82143,0
-0.346829,0.421374,5.39418,111.351,-13.7158,3.14388,0
-0.47137,0.482147,5.071,100.311,-11.0405,2.29393,0
-0.143851,0.457149,4.50563,90.5356,-9.77498,1.70262,0
0.0303868,0.393532,4.02378,82.0471,-8.48846,1.54898,0
-0.309856,0.356259,3.8253,74.2886,-7.75857,1.22186,0
-0.379311,0.481399,3.6548,66.6187,-7.6699,1.39452,0
-0.472867,0.474214,3.39105,59.2032,-7.41547,-0.0221863,0
-0.412692,0.600701,3.40467,52.0275,-7.17568,-2.35725,0
-0.364642,0.359403,3.1731,44.971,-7.05648,-4.51527,0
-0.654888,0.571811,3.02042,38.1951,-6.77588,-7.14552,0
-0.539179,0.725691,3.19406,31.9705,-6.22461,-8.7673,0
-0.686622,0.34144,3.13104,26.5258,-5.44476,-11.0918,0
-0.585882,0.405357,3.09811,22.1948,-4.33101,-11.7786,0
-0.733924,0.50505,3.55885,18.8619,-3.33289,-12.7472,0
-0.708477,0.599952,4.3498,16.8393,-2.02254,-12.5453,0
-0.746049,0.462538,5.0487,16.0206,-0.81876,-11.6565,0
-1.2014,0.367935,6.24202,16.7172,0.696657,-9.67847,0
-1.19871,0.135768,7.64281,18.8234,2.10613,-9.06665,0
-1.60721,0.256117,8.85993,22.6119,3.78854,-7.95574,0
-1.8777,0.545466,10.0815,28.1815,5.56963,-7.49414,0
-2.28141,0.395478,11.3915,35.6984,7.51692,-6.38491,0
-2.33874,0.702339,12.3872,44.803,9.10452,-5.83514,0
-2.67254,1.09497,13.3254,55.6755,10.8726,-4.93861,0
-2.67075,1.77531,14.4246,68.565,12.8894,-4.41601,0
-2.74379,1.96377,15.2385,83.144,14.579,-3.74024,0
-2.717,2.57884,15.661,98.7329,15.5889,-2.79137,0
-2.48139,2.64799,15.1687,113.248,14.515,-1.80426,0
-1.72875,2.70712,14.6041,126.573,13.3253,-0.0342674,0
-1.21457,2.83241,14.5673,139.798,13.2248,1.29788,0
-0.582289,3.16711,16.0641,155.733,15.9355,4.63066,0
0.285307,3.64702,17.961,175.496,19.7623,7.16373,0
0.733924,3.99384,19.1795,197.876,22.3801,10.6415,0
1.06863,4.21853,19.3519,219.932,22.0558,12.8306,0
1.42369,3.6569,17.9558,237.303,17.3713,14.7915,0
1.52832,3.26321,15.0638,247.225,9.92216,15.6104,0
1.48147,2.79783,12.9027,251.665,4.44012,15.3013,0
1.22131,2.48828,10.4338,250.504,-1.16127,14.5626,15.6104
0.996478,1.96646,9.21888,246.157,-4.34737,12.8783,0
1.03989,1.73834,8.13932,238.934,-7.22231,10.3448,0
1.02028,1.2761,8.13468,229.59,-9.34445,8.39395,0
1.08824,1.22909,8.48286,219.031,-10.5589,8.40894,0
0.876427,1.33013,9.12233,208.184,-10.8466,10.0786,0
1.07087,0.917592,9.45733,198.695,-9.48932,12.6458,0
1.23254,1.11353,9.84682,190.953,-7.74232,12.5588,0
1.51081,0.789309,9.67992,183.134,-7.81851,9.50513,0
1.59254,0.417482,9.55613,172.234,-10.8998,4.83197,0
1.62412,0.228275,9.17846,156.669,-15.5653,0.153381,0
1.29451,-0.246986,8.37419,137.139,-19.5299,-6.00079,0
1.18688,-0.503253,8.04023,116.694,-20.4454,-9.21347,0
1.10036,-0.62046,7.77319,99.4568,-17.2369,-11.7398,0
0.872536,-0.539927,7.32876,87.8857,-11.5711,-12.3599,0
0.864303,-0.448018,7.30601,80.2496,-7.63608,-11.962,0
0.515528,-0.497416,6.9481,76.0148,-4.23482,-11.0504,0
0.26944,-0.1922,7.0219,73.4879,-2.52695,-8.90318,0
-0.238604,-0.0363744,6.83179,72.0116,-1.47626,-5.83833,0
-0.412542,-0.0850232,6.94346,70.7333,-1.27834,-3.81985,0
-0.697999,-0.17334,6.94855,69.1174,-1.61589,-4.07947,0
-0.936902,0.0354762,6.67357,66.5962,-2.52117,-6.25156,0
-1.2038,0.120499,6.45443,63.5771,-3.01915,-9.81065,0
-1.64403,0.455503,6.37779,60.0688,-3.50829,-11.0563,0
-1.64927,0.34623,6.48811,56.8393,-3.22944,-9.59503,0
-1.65601,0.489482,6.48257,53.7753,-3.06402,-7.79543,0
-1.90778,0.784219,6.63914,51.3627,-2.41258,-5.77457,0
-2.40535,0.763412,7.21619,50.5239,-0.83886,-3.15755,0
-2.61327,1.12581,7.36109,50.2723,-0.251564,-2.27908,0
-2.92821,1.19631,7.54835,50.5826,0.310318,-1.89095,0
-2.98794,1.25125,7.72903,51.5494,0.966728,-2.0559,0
-2.83376,0.95696,7.73307,52.4507,0.901299,-2.20077,0
-2.96623,1.18853,8.18692,54.2286,1.77798,-2.47287,0
-2.83481,1.12401,8.99914,56.7828,2.55421,-3.16103,0
-2.62659,1.56604,9.78695,60.4331,3.65026,-3.51557,0
-2.5266,1.84866,10.3673,64.7389,4.3058,-3.61102,0
-2.08561,1.9714,11.2886,70.1683,5.42935,-3.06358,0
-1.78998,2.14264,11.5891,76.2111,6.04285,-2.88367,0
-1.36576,2.50968,12.3769,83.6003,7.38921,-2.44398,0
-1.29451,2.73511,12.4822,91.1863,7.58603,-1.96304,0
-1.14931,2.64231,11.7474,97.5219,6.33557,-0.766827,0
-0.725541,2.65323,11.2597,103.106,5.58388,0.213928,0
-0.387694,2.75472,10.9363,108.044,4.93797,1.58964,0
0.0859213,2.97431,11.6352,113.406,5.3618,2.75854,0
0.374222,2.68991,12.8909,120.36,6.95428,4.02451,0
0.609083,3.12834,15.1485,131.151,10.7907,5.29342,0
0.265099,3.17445,15.4289,142.273,11.1229,7.09941,0
-0.148491,2.63692,14.683,151.887,9.61365,8.47161,0
-0.608335,2.29593,13.4465,158.713,6.82587,9.21981,0
-0.741408,1.95987,12.0285,162.387,3.67453,10.1823,0
-0.867895,2.17228,11.2147,164.019,1.63158,10.3572,0
-0.518971,1.73055,11.4609,165.102,1.08342,9.47475,0
-0.810415,1.16817,11.2208,164.619,-0.48381,8.10452,0
-0.793799,1.11862,11.2999,163.835,-0.78331,6.27647,0
-1.01654,0.757275,11.7337,162.456,-1.37907,6.04273,0
-0.856968,0.908311,11.5708,160.611,-1.84502,8.47992,0
-0.61088,1.0077,11.1334,159.301,-1.31021,10.6502,0
-0.517923,1.19092,11.2594,158.933,-0.367889,11.7251,0
-0.406105,1.04662,10.9792,158.587,-0.346069,10.8771,0
-0.252675,0.962648,10.5965,156.652,-1.93469,8.21568,11.7251
-0.110021,0.859812,9.81763,151.877,-4.77582,3.46739,0
-0.011077,0.713117,8.76472,141.732,-10.1441,1.18033,0
0.00643661,0.366588,8.08828,130.317,-11.4152,-2.07768,0
0.381407,0.436642,6.9734,119.467,-10.85,-3.74614,0
0.117057,0.543071,6.65756,110.604,-8.86369,-5.13435,0
0.0854723,0.590971,5.78517,103.4,-7.20324,-6.31871,0
0.238754,0.576002,5.34913,97.0104,-6.38995,-6.99564,0
0.327519,0.551753,4.98493,90.1757,-6.83472,-6.21323,0
0.312251,0.531245,4.55967,83.5033,-6.67236,-5.28276,0
0.367486,0.633483,4.42195,76.6609,-6.84238,-3.87117,0
0.0625699,0.298479,4.05432,68.9888,-7.67218,-3.6331,0
-0.00733475,0.0959505,3.94265,61.4957,-7.49304,-6.6499,0
0.0775388,-0.0230521,3.95043,54.6377,-6.85804,-9.74416,0
-0.0820294,0.0661624,3.83038,47.5265,-7.11116,-11.9814,0
-0.280666,0.0830772,3.96031,40.8994,-6.62711,-12.373,0
-0.186512,-0.045206,3.93412,34.7893,-6.1101,-10.8281,0
-0.156574,0.0520917,4.33708,29.8956,-4.89374,-7.4357,0
-0.503403,0.00284409,4.54066,26.3669,-3.52863,-6.59487,0
-0.491428,-0.149838,5.08103,23.8998,-2.46712,-5.22521,0
-0.527503,0.292342,5.97677,23.0949,-0.80493,-5.17216,0
-0.911904,-0.0655637,6.61789,23.0949,4.00543e-05,-4.66745,0
-1.11234,0.081281,7.91404,24.9731,1.8782,-4.22633,0
-1.23119,0.206421,8.88552,28.1925,3.21931,-4.04819,0
-1.40662,0.39922,10.2333,33.2923,5.09985,-4.23145,0
-1.76303,0.66821,11.0029,39.7578,6.46548,-4.23869,0
-2.1169,0.794697,12.2317,48.1725,8.41477,-3.7866,0
-2.0452,1.12087,13.1978,58.3656,10.1931,-3.79781,0
-1.91931,1.71214,14.0788,70.1953,11.8297,-3.11102,0
-1.86617,2.36942,14.7151,83.3215,13.1262,-2.74939,0
-1.97335,2.79529,15.0368,97.2672,13.9457,-1.61575,0
-1.65376,2.97417,14.8883,110.859,13.5921,-0.846172,0
-1.58086,3.18882,14.3806,123.607,12.7472,0.455383,0
-0.994831,3.44583,13.656,134.888,11.2819,1.75544,0
-0.393831,3.2686,14.1667,146.805,11.9164,3.96253,0
0.154329,3.85164,15.9059,161.916,15.111,5.09616,0
0.484842,3.87005,17.3085,179.335,17.4194,6.94268,0
0.609982,3.90957,17.7216,197.153,17.8176,8.61767,0
0.931663,3.64043,16.5259,211.112,13.9595,9.72161,0
0.787363,3.17864,14.3357,219.595,8.48279,10.5518,0
0.823737,2.66491,11.5748,221.776,2.18114,11.2878,0
0.795446,2.38319,9.90146,220.51,-1.26666,11.6864,0
0.581241,1.84342,8.47388,215.561,-4.94897,10.9673,0
0.595013,1.48312,8.05984,208.554,-7.00659,10.1579,0
0.688119,1.42998,8.20623,200.119,-8.43549,9.91396,0
0.715961,1.24257,8.63449,190.805,-9.31383,11.1775,0
0.923729,1.22101,9.12068,181.287,-9.51768,14.5385,0
0.963397,1.35977,9.44641,172.46,-8.82698,17.0315,0
1.17161,1.03719,9.68291,164.756,-7.70387,18.4151,0
1.38537,0.927771,9.83141,158.512,-6.24449,15.0549,0
1.08779,0.759371,9.89637,151.522,-6.98975,6.99866,18.4151
1.19452,0.515079,9.40045,140.41,-11.1123,2.73398,0
0.793051,0.346829,9.02503,125.872,-14.5373,-2.2244,0
0.77883,0.0079335,8.6315,109.96,-15.9128,-5.00119,0
0.505199,-0.102387,8.16821,96.1946,-13.7651,-6.82172,0
0.0582289,-0.223485,7.70822,86.3967,-9.79786,-7.28252,0
-0.022603,-0.31734,7.12144,80.7129,-5.6838,-7.35933,0
-0.193997,-0.0764909,7.07294,77.3204,-3.39258,-6.02255,0
-0.533191,-0.265398,6.71578,75.44,-1.88039,-4.369,0
-0.841251,-0.140707,6.50368,73.9094,-1.53059,-2.99413,0
-1.04243,0.170346,6.31118,72.1023,-1.80713,-2.80348,0
-1.33118,0.124541,5.96899,69.6526,-2.44967,-4.83189,0
-1.30364,0.249232,5.7964,66.5169,-3.1357,-10.0196,0
-1.66798,0.390388,5.39912,62.7715,-3.74541,-14.1581,0
-1.82456,0.461341,5.63892,58.9672,-3.80425,-17.885,0
-1.9479,0.533491,5.90582,55.1873,-3.77993,-15.8079,0
-2.16001,0.549807,5.92453,51.4604,-3.72688,-10.2185,0
-2.26225,0.621358,5.7964,48.2755,-3.18491,-7.14017,0
-2.47555,0.689167,5.62919,45.5312,-2.74433,-4.13416,0
-2.34981,0.464484,6.09458,43.5169,-2.01426,-2.98927,0
-2.39128,0.449815,6.35893,42.2276,-1.28931,-2.45901,0
-2.30715,0.440534,6.98612,41.9059,-0.32169,-2.59779,0
-2.33784,0.364791,7.29029,42.4016,0.49567,-3.29778,0
-2.05747,0.50969,8.0805,43.6339,1.23234,-5.10386,0
-1.79522,0.813109,8.61369,45.6729,2.03894,-6.28135,0
-1.64328,0.872236,9.60567,48.9669,3.29405,-6.73898,0
-1.29436,1.38028,10.3869,53.3745,4.4076,-6.91684,0
-1.14931,1.77995,11.068,58.9728,5.59832,-5.964,0
-0.781525,2.01765,12.0284,66.0981,7.12524,-4.38268,0
-0.889151,2.16854,12.2748,73.853,7.75489,-2.45765,0
-0.530796,2.43124,12.4216,81.6748,7.82187,-0.440517,0
-0.59172,2.39607,12.1811,88.8943,7.2195,0.933594,0
-0.439636,2.49771,11.396,94.9088,6.01448,2.5348,0
-0.275577,2.48094,11.6413,101.324,6.41554,3.29649,0
0.118853,2.54456,13.2995,110.392,9.06721,4.65856,0
0.130678,2.73451,14.9587,122.165,11.7735,5.41008,0
-0.167651,2.94543,15.792,135.398,13.2334,6.29354,0
-1.02642,2.52091,15.4006,147.29,11.8914,6.46666,0
-1.55631,2.3314,13.9978,156.356,9.06564,7.56229,0
-1.73549,1.89476,13.1181,163.162,6.80624,8.04082,0
-1.22999,1.60377,11.8777,167.355,4.19275,8.88005,0
-0.712069,1.86333,11.4269,169.781,2.42648,8.7037,0
-0.445324,1.52069,11.6063,171.39,1.60925,8.47074,0
-0.409249,1.30918,11.8101,172.289,0.898209,7.04768,0
-0.502206,1.50362,11.5723,171.48,-0.808304,6.74471,0
-0.474214,1.27176,11.6516,170.32,-1.16005,8.10073,0
-0.436343,1.22236,11.5456,168.726,-1.59393,10.3201,0
-0.131427,1.12551,11.5774,167.529,-1.19688,12.4866,0
0.117057,0.912353,10.7015,166.221,-1.30815,11.1087,0
0.210163,0.464035,10.2977,164.006,-2.21555,7.63042,12.4866
0.0962498,0.344434,9.21918,157.865,-6.14035,4.33495,0
0.301623,0.27872,8.69407,148.146,-9.71887,2.12878,0
0.214354,0.20687,7.99053,136.012,-12.1346,0.362076,0
0.25986,0.19699,7.28924,124.053,-11.9592,-0.103729,0
0.152233,0.372875,6.71084,114.14,-9.91247,3.4088e-41,0
0.0720003,0.430505,6.14008,105.34,-8.79975,-1.59482,0
-0.000449066,0.411644,5.89669,98.4515,-6.88894,-2.56804,0
0.0670605,0.574206,5.19734,91.751,-6.70045,-2.48752,0
-0.0092807,0.641865,5.10064,84.8268,-6.92422,-2.73756,0
-0.0471519,0.442929,4.82312,77.4581,-7.36874,-1.76265,0
0.282163,0.352068,4.62104,70.2785,-7.17959,-2.69899,0
-0.0790356,0.459694,4.66116,63.0498,-7.22865,-5.57458,0
-0.265548,0.277523,4.43079,55.8494,-7.20044,-8.99022,0
-0.170795,0.385299,4.33633,48.5783,-7.27114,-13.1397,0
-0.239652,0.284858,4.50398,42.6442,-5.93405,-13.2527,0
-0.242795,0.465233,4.70741,37.4025,-5.24167,-10.6789,0
-0.279469,0.267045,4.80501,33.5348,-3.86773,-8.97165,0
-0.302671,0.52885,5.26306,30.5545,-2.98028,-7.72339,0
-0.346679,0.409848,5.65404,28.5745,-1.98006,-6.88271,0
-0.664768,0.217198,6.24187,27.7126,-0.861834,-6.61913,0
-0.767753,0.195493,7.33969,28.2939,0.581314,-6.68833,0
-0.813259,-0.0291893,8.22465,30.1949,1.901,-7.056,0
-0.871338,0.0615221,9.27396,33.4343,3.23932,-6.92999,0
-1.19003,0.252824,10.0555,38.1372,4.7029,-6.93274,0
-1.3445,0.521665,10.7259,43.8057,5.66857,-6.51057,0
-1.53012,0.92328,12.0297,51.5837,7.77795,-6.19584,0
-1.38597,1.16338,12.4941,60.1973,8.61366,-5.21936,0
-1.29556,1.71618,12.9907,69.6623,9.46493,-4.36473,0
-1.31502,2.05358,13.5296,80.2384,10.5761,-3.52962,0
-1.46216,2.46477,13.3524,90.7082,10.4699,-2.48588,0
-1.13344,2.7396,13.5808,101.508,10.8003,-1.4559,0
-0.922532,2.65757,13.6085,112.175,10.6669,-0.342306,0
-0.66342,3.06877,13.0937,122.054,9.87909,0.954401,0
-0.707429,3.13718,13.5344,132.395,10.3407,2.78319,0
-0.0708028,3.69073,15.1566,145.588,13.1933,4.35642,0
0.517474,3.86032,16.3194,160.716,15.1276,6.71355,0
0.682281,4.19518,17.4739,177.523,16.8065,8.66716,0
0.702789,4.13306,17.1897,192.82,15.2971,11.4077,0
0.314646,3.76273,14.4547,201.346,8.52661,13.3524,0
0.227826,2.9586,12.1953,204.78,3.43358,14.433,0
0.193697,2.87642,9.95819,204.177,-0.603058,14.8414,0
0.056732,2.27901,8.40787,199.676,-4.50117,14.3253,0
0.226778,1.98278,7.65478,193.626,-6.04985,12.3128,0
0.331261,1.99266,7.5039,186.564,-7.06212,11.0642,0
0.458646,2.10926,7.64086,178.691,-7.87218,9.59665,0
0.514031,1.84581,8.4149,171.69,-7.0011,10.3437,0
0.83691,1.95628,8.85484,164.797,-6.8933,13.9326,0
0.81745,2.00867,9.89203,159.138,-5.65936,16.3647,0
0.958457,1.75315,10.3399,154.738,-4.39984,17.7685,0
0.760718,1.64673,10.5412,149.793,-4.94466,13.7014,0
0.743055,1.43102,10.2603,141.326,-8.46721,7.59531,17.7685
0.585283,0.844843,10.0494,130.111,-11.2154,0.0877228,0
0.313448,0.318987,9.11949,115.108,-15.0023,-4.20587,0
0.0170645,0.00449066,8.52193,100.081,-15.0273,-8.54572,0
-0.207169,-0.186362,7.66212,89.8053,-10.2756,-10.9331,0
-0.234862,-0.124242,7.01172,83.0368,-6.76847,-12.139,0
-0.496218,-0.0890648,6.4444,78.9311,-4.10577,-11.954,0
-0.626597,0.0092807,6.01165,76.4713,-2.45979,-10.8837,0
-0.873434,0.284708,5.83487,74.7407,-1.73056,-7.90729,0
-0.547262,0.422122,5.59671,72.954,-1.78675,-6.31427,0
-0.730032,0.527353,5.49313,70.9504,-2.00354,-4.59517,0
-1.07387,0.755928,5.15947,68.0669,-2.88357,-5.26421,0
-0.88975,0.826581,4.98913,64.5313,-3.53558,-9.69922,0
-1.10051,0.709525,4.85456,59.7017,-4.82962,-13.7126,0
-1.34675,0.854573,4.72358,54.3236,-5.37809,-16.4311,0
-1.42474,0.758024,4.95619,48.8711,-5.45248,-14.3273,0
-1.28433,0.775238,5.20348,43.962,-4.90914,-10.2034,0
-1.4885,0.756527,5.7244,39.8064,-4.15557,-5.66085,0
-1.67651,0.633183,6.08604,37.1118,-2.69459,-3.27127,0
-1.79477,0.80802,6.73914,35.6535,-1.45835,-1.81599,0
-1.74013,0.781675,7.30256,35.5398,-0.113697,-1.3447,0
-1.86871,0.838556,7.88336,36.609,1.06924,-1.5487,0
-1.76288,0.968037,8.94854,39.255,2.64605,-1.95386,0
-1.8762,1.06444,9.56526,42.981,3.72592,-2.55532,0
-1.57398,1.39555,10.615,48.1194,5.13838,-3.70613,0
-1.53416,1.73774,11.0548,54.1057,5.98634,-4.00426,0
-1.227,2.07603,12.0341,61.5837,7.47806,-4.47764,0
-1.06668,2.44636,12.5545,70.1084,8.52464,-4.55971,0
-1.04857,2.6935,13.1612,79.8088,9.70038,-3.53347,0
-0.985251,2.75008,13.4558,90.0782,10.2695,-2.53998,0
-0.902773,2.81939,13.0802,99.7658,9.68755,-1.41523,0
-0.4088,2.6914,12.5081,108.309,8.5435,-0.276356,0
-0.181722,2.63602,12.2366,116.271,7.96184,1.18673,0
0.198487,2.61836,13.0175,125.071,8.79967,2.02819,0
0.263302,2.73152,14.993,137.075,12.0043,2.79714,0
0.111518,2.63572,17.1567,152.826,15.7514,3.94098,0
-0.0544867,2.65937,17.8868,169.704,16.8778,4.43977,0
-0.866249,2.0175,16.6993,183.288,13.584,6.05001,0
-1.25215,1.59014,14.8297,192.032,8.74339,6.72555,0
-1.16892,1.493,13.378,197.433,5.40115,7.38833,0
-0.737217,1.60242,11.6747,198.827,1.39409,8.08818,0
-0.25492,1.30005,11.022,198.555,-0.271378,8.3848,0
-0.430505,1.15709,10.8801,196.635,-1.92082,8.2407,0
-0.707429,1.06668,10.6048,193.47,-3.16487,7.19976,0
-0.700843,0.699046,10.7599,189.419,-4.05103,5.78001,0
-0.549956,0.731529,10.5132,184.53,-4.88919,4.81705,0
-0.652793,0.30297,10.3363,179.998,-4.53123,5.83456,0
-0.330662,0.268093,9.87242,175.86,-4.13864,7.47789,0
-0.0728984,-0.0194595,9.57798,171.799,-4.06081,10.0658,0
-0.0223036,-0.123044,8.74302,165.555,-6.24345,11.0184,0
0.205822,-0.396376,8.43346,155.493,-10.0623,7.25432,0
-0.0889151,0.0230521,7.36139,140.048,-15.4446,4.35139,11.0184
0.0437091,-0.338147,6.84092,122.542,-17.506,1.25137,0
-0.113614,-0.103285,6.1311,107.163,-15.3795,-0.864746,0
-0.202529,0.180525,5.5286,95.0769,-12.086,-1.86368,0
-0.198038,0.223785,5.01487,85.2439,-9.83297,-2.16824,0
-0.0580792,0.0538879,4.83629,77.9931,-7.25082,-2.49951,0
0.0580792,0.228724,4.49051,71.5544,-6.43874,-2.99515,0
0.106429,0.176633,4.30041,65.219,-6.33533,-2.72324,0
0.142953,0.154928,4.01435,59.0977,-6.12134,-2.25005,0
0.000598755,0.125888,4.14937,52.8775,-6.22017,-1.75681,0
-0.266147,0.268691,3.9922,46.9222,-5.95532,-1.2473,0
-0.252525,-0.174238,4.20865,41.3253,-5.59689,-3.45883,0
-0.0799338,0.0526904,4.31747,36.388,-4.93726,-6.03616,0
-0.196691,0.346978,4.72028,32.0566,-4.33146,-10.1989,0
-0.301024,0.102537,4.79692,28.7226,-3.33403,-11.7086,0
-0.518671,0.0546364,5.01981,25.8568,-2.86576,-9.22524,0
-0.692161,0.142803,5.42143,24.3376,-1.5192,-7.2289,0
-0.667911,0.26944,5.98605,23.6774,-0.660187,-5.21963,0
-1.07102,0.311802,6.7583,24.259,0.581558,-4.7217,0
-1.40139,0.3847,7.41303,25.9106,1.65162,-4.89262,0
-1.76708,0.796643,8.22165,28.7928,2.88216,-5.63889,0
-2.08277,0.865051,9.11679,32.8431,4.05038,-5.90965,0
-2.4263,1.26816,9.91703,38.1945,5.35139,-5.70543,0
-2.53468,1.47159,11.0292,45.1756,6.98111,-5.98943,0
-2.78256,1.86377,12.0866,53.9971,8.82145,-5.5661,0
-2.84573,2.32047,12.6536,63.7698,9.77276,-5.08044,0
-2.83346,2.4534,13.3572,74.7937,11.0238,-4.86366,0
-2.63946,2.37571,13.5293,85.909,11.1154,-4.11566,0
-2.20477,2.82358,13.8922,97.6075,11.6985,-3.67976,0
-1.90524,2.79484,13.8293,108.873,11.2656,-2.8625,0
-1.35813,2.62359,13.7188,119.737,10.8639,-2.23486,0
-0.803978,2.97686,13.7588,130.571,10.8339,-0.632607,0
-0.24519,3.3888,14.8315,143.173,12.6016,-0.12138,0
0.634231,3.66797,17.0073,159.845,16.6721,1.69373,0
0.934956,4.10671,18.228,178.787,18.9426,2.7347,0
1.49719,4.41716,18.7338,198.515,19.7278,4.13065,0
1.65211,3.78428,17.0198,213.226,14.7106,5.66687,0
1.34525,3.66049,15.0874,222.89,9.66483,7.07168,0
1.0559,2.77313,12.3147,226.304,3.41345,8.08527,0
1.07911,2.12812,11.1075,226.231,-0.0727386,9.82821,0
0.770598,1.55437,9.82841,222.625,-3.60594,10.7873,0
0.640219,1.55152,9.03821,217.057,-5.56819,11.511,0
0.518073,1.04183,8.93731,210.105,-6.95201,10.7521,0
0.888702,1.16877,8.86172,202.92,-7.18544,9.76025,0
0.978964,1.17042,9.16574,195.452,-7.46791,8.63829,0
1.32924,1.28433,9.34522,188.455,-6.99631,9.50154,0
1.52174,1.06384,9.53427,182.044,-6.4115,13.1268,0
1.67262,0.843047,9.01396,174.916,-7.12828,17.0945,0
1.84297,1.12521,8.92773,165.719,-9.19682,19.0722,0
1.80989,0.884511,8.32808,151.363,-14.3557,18.1214,0
1.46875,0.701441,8.03589,133.69,-17.6735,14.5517,19.0722
1.4207,0.224234,7.42486,113.97,-19.7195,8.64798,0
1.11533,-0.208516,6.87625,97.8355,-16.1345,3.94696,0
0.625998,-0.10583,6.62941,85.4301,-12.4054,-1.0426,0
0.175585,-0.14415,6.47613,78.026,-7.40413,-3.7406,0
0.232167,0.0303868,6.19816,72.3636,-5.66238,-6.75763,0
-0.0877176,0.371677,6.03695,68.425,-3.93857,-8.12372,0
-0.403411,0.333656,6.17571,65.5442,-2.8808,-8.69458,0
-0.703986,0.607287,6.3456,63.0381,-2.50615,-7.7977,0
-0.793201,0.753084,6.09323,60.3905,-2.64764,-6.73669,0
-0.980012,0.839454,6.42135,57.6754,-2.71502,-5.21498,0
-1.12192,1.03046,6.59334,54.8656,-2.8098,-6.28178,0
-1.15006,1.25858,6.60127,51.874,-2.99165,-10.568,0
-1.77486,1.12506,6.53721,49.5234,-2.35055,-15.5011,0
-2.03592,1.17476,6.68465,47.3886,-2.13485,-18.3081,0
-2.32541,1.04378,7.00753,46.2753,-1.11328,-18.5346,0
-2.61821,1.24197,7.40091,46.0219,-0.253365,-15.9692,0
-2.86819,1.30708,7.88785,46.9567,0.934746,-11.1205,0
-3.00006,1.34016,8.14456,48.7417,1.785,-7.93523,0
-3.13523,1.38896,8.13498,50.8407,2.09904,-4.66856,0
-2.72868,1.69433,8.63554,53.5218,2.68107,-2.80217,0
