Counter, Data, Peaks
7307,30055,
7308,32213,32213,
7309,25168,
7310,5215,
7311,12504,
7312,24178,
7313,22535,
7314,-2507,
7315,-42995,
7316,-73442,
7317,-85660,
7318,-91615,
7319,-60891,
7320,-45462,
7321,-30165,
7322,-17501,
7323,-7756,
7324,-3243,
7325,2690,
7326,8516,
7327,18029,
7328,21462,
7329,26413,
7330,34626,
7331,53493,
7332,87930,
7333,72513,
7334,15212,
7335,-10955,
7336,-622,
7337,16823,
7338,30737,
7339,48361,
7340,17313,
7341,-22968,
7342,-34143,
7343,-48958,
7344,-21972,
7345,-10598,
7346,1677,
7347,1760,
7348,3412,
7349,5268,
7350,-8082,
7351,-13219,
7352,-21146,
7353,-24398,
7354,-28298,
7355,-30440,
7356,-30823,
7357,-32394,
7358,-32974,
7359,-28025,
7360,-9128,
7361,4078,
7362,2062,
7363,-7632,
7364,-36836,
7365,-11352,
7366,62354,
7367,76907,
7368,47887,
7369,7907,
7370,-38719,
7371,-85173,
7372,-72684,
7373,-41544,
7374,-27993,
7375,-12583,
7376,-19317,
7377,-11731,
7378,-15648,
7379,-8226,
7380,-4080,
7381,-4540,
7382,13398,
7383,19083,
7384,25675,
7385,30722,
7386,34743,
7387,34796,
7388,39492,
7389,58021,
7390,80930,
7391,51061,
7392,4838,
7393,-15835,
7394,3157,
7395,26894,
7396,46872,
7397,52370,
7398,4713,
7399,-19931,
7400,-45515,
7401,-34964,
7402,-28035,
7403,-15973,
7404,-10873,
7405,-10250,
7406,-12972,
7407,-13920,
7408,-14344,
7409,-17834,
7410,-18145,
7411,-18869,
7412,-17365,
7413,-16022,
7414,-10331,
7415,-4002,
7416,3056,
7417,19124,
7418,50850,
7419,60972,
7420,46630,
7421,16223,
7422,-9092,
7423,19108,
7424,46455,
7425,47928,
7426,12116,
7427,-36890,
7428,-70646,
7429,-96993,
7430,-78554,
7431,-63453,
7432,-35041,
7433,-24175,
7434,-9593,
7435,-5285,
7436,456,
7437,5761,
7438,10682,
7439,15572,
7440,22494,
7441,30586,
7442,37118,
7443,38601,
7444,44445,
7445,40911,
7446,33359,
7447,16199,
7448,-441,
7449,-25123,
7450,-52681,
7451,-37957,
7452,-14596,
7453,-190,
7454,7465,
7455,1118,
7456,-136,
7457,-16883,
7458,-1579,
7459,2922,
7460,12363,
7461,19846,
7462,23092,
7463,19366,
7464,13754,
7465,8842,
7466,1359,
7467,-1151,
7468,-6084,
7469,-6040,
7470,-3327,
7471,-3169,
7472,-6912,
7473,-13436,
7474,-17360,
7475,-18920,
7476,-25543,
7477,-25440,
7478,-21219,
7479,-2028,
7480,12128,
7481,20484,
7482,19819,
7483,-3577,
7484,-18843,
7485,-20631,
7486,-30778,
7487,-31044,
7488,-34216,
7489,-21755,
7490,-28284,
7491,-19150,
7492,-24477,
7493,-24876,
7494,-22194,
7495,-12432,
7496,-4116,
7497,3381,
7498,17147,
7499,27905,
7500,38889,
7501,37055,
7502,25265,
7503,16953,
7504,13944,
7505,16003,
7506,16207,
7507,21568,
7508,20829,
7509,13751,
7510,4352,
7511,-11929,
7512,-19608,
7513,-23012,
7514,-28847,
7515,-26494,
7516,-19908,
7517,-20469,
7518,-17733,
7519,-17791,
7520,-15485,
7521,-8662,
7522,-4688,
7523,-2261,
7524,16,
7525,3192,
7526,3320,
7527,2033,
7528,-2032,
7529,-4209,
7530,-11294,
7531,-19081,
7532,-27416,
7533,-24962,
7534,-11932,
7535,-3450,
7536,936,
7537,1822,
7538,-928,
7539,-6638,
7540,-6448,
7541,1162,
7542,4837,
7543,9062,
7544,9196,
7545,10004,
7546,9072,
7547,5321,
7548,1477,
7549,645,
7550,-153,
7551,1726,
7552,5527,
7553,9841,
7554,12802,
7555,15105,
7556,15410,
7557,11521,
7558,12282,
7559,8097,
7560,9266,
7561,7558,
7562,5949,
7563,1867,
7564,-839,
7565,-3180,
7566,-6811,
7567,-8890,
7568,-10114,
7569,-11158,
7570,-9239,
7571,-8261,
7572,-7515,
7573,-6206,
7574,-3468,
7575,-900,
7576,422,
7577,1329,
7578,2481,
7579,3046,
7580,5079,
7581,2486,
7582,2119,
7583,982,
7584,-708,
7585,-3341,
7586,-4798,
7587,-7148,
7588,-6044,
7589,-3952,
7590,-5576,
7591,-1701,
7592,-2812,
7593,-1883,
7594,-1619,
7595,-242,
7596,903,
7597,381,
7598,1929,
7599,2611,
7600,3490,
7601,2929,
7602,1594,
7603,1117,
7604,211,
7605,-1264,
7606,-917,
7607,-887,
7608,-2626,
7609,-2933,
7610,-2744,
7611,-1746,
7612,-4480,
7613,-1491,
7614,-1245,
7615,126,
7616,811,
7617,2029,
7618,649,
7619,1139,
7620,101,
7621,278,
7622,-105,
7623,332,
7624,-1189,
7625,-839,
7626,-1517,
7627,-1400,
7628,-932,
7629,116,
7630,-777,
7631,-236,
7632,404,
7633,-699,
7634,-177,
7635,0,
7636,753,
7637,159,
7638,-142,
7639,-597,
7640,388,
7641,664,
7642,1736,
7643,-426,
7644,684,
7645,369,
7646,1809,
7647,-1001,
7648,49,
7649,-1325,
7650,49,
7651,-784,
7652,-292,
7653,-756,
7654,179,
7655,-756,
7656,753,
7657,625,
7658,931,
7659,1822,
7660,980,
7661,349,
7662,474,
7663,-1259,
7664,-2060,
7665,-1285,
7666,156,
7667,437,
7668,1334,
7669,1311,
7670,730,
7671,282,
7672,185,
7673,113,
7674,-1161,
7675,676,
7676,-1004,
7677,351,
7678,490,
7679,1972,
7680,378,
7681,654,
7682,636,
7683,1245,
7684,-163,
7685,586,
7686,-228,
7687,1129,
7688,560,
7689,353,
7690,609,
7691,330,
7692,257,
7693,867,
7694,327,
7695,2059,
7696,1985,
7697,2357,
7698,582,
7699,62,
7700,-1552,
7701,-637,
7702,374,
7703,1106,
7704,1479,
7705,280,
7706,1103,
7707,446,
7708,1092,
7709,-100,
7710,-309,
7711,-732,
7712,-518,
7713,308,
7714,1015,
7715,731,
7716,-418,
7717,-2113,
7718,-908,
7719,-1193,
7720,-234,
7721,-611,
7722,502,
7723,-154,
7724,341,
7725,217,
7726,-391,
7727,-908,
7728,333,
7729,-508,
7730,570,
7731,79,
7732,352,
7733,-163,
7734,-588,
7735,-1390,
7736,-426,
7737,49,
7738,-260,
7739,589,
7740,918,
7741,-559,
7742,119,
7743,-461,
7744,491,
7745,-1030,
7746,-1205,
7747,-990,
7748,1968,
7749,2301,
7750,2100,
7751,583,
7752,119,
7753,516,
7754,-991,
7755,-294,
7756,199,
7757,160,
7758,720,
7759,625,
7760,-732,
7761,-565,
7762,-406,
7763,-407,
7764,-470,
7765,-118,
7766,-677,
7767,0,
7768,-797,
7769,468,
7770,-611,
7771,-1266,
7772,-1104,
7773,839,
7774,-213,
7775,181,
7776,23,
7777,629,
7778,304,
7779,-447,
7780,-236,
7781,-210,
7782,142,
7783,704,
7784,22,
7785,-23,
7786,-447,
7787,-468,
7788,-471,
7789,-471,
7790,-981,
7791,-139,
7792,215,
7793,1191,
7794,95,
7795,444,
7796,772,
7797,307,
7798,1077,
7799,140,
7800,302,
7801,-981,
7802,49,
7803,584,
7804,776,
7805,403,
7806,-277,
7807,-45,
7808,-887,
7809,660,
7810,-797,
7811,163,
7812,-587,
7813,-1007,
7814,-1150,
7815,-580,
7816,281,
7817,283,
7818,728,
7819,-351,
7820,637,
7821,-42,
7822,1125,
7823,-71,
7824,19,
7825,-377,
7826,-446,
7827,25,
7828,-70,
7829,-95,
7830,-1173,
7831,267,
7832,-341,
7833,419,
7834,27,
7835,79,
7836,-353,
7837,-326,
7838,535,
7839,679,
7840,675,
7841,-379,
7842,187,
7843,0,
7844,189,
7845,958,
7846,515,
7847,158,
7848,-94,
7849,-725,
7850,-325,
7851,1508,
7852,-909,
7853,137,
7854,-327,
7855,-533,
7856,-1003,
7857,472,
7858,1106,
7859,730,
7860,-48,
7861,468,
7862,-156,
7863,-545,
7864,247,
7865,68,
7866,29,
7867,-631,
7868,-297,
7869,395,
7870,-46,
7871,164,
7872,94,
7873,-585,
7874,848,
7875,917,
7876,-565,
7877,-560,
7878,-25,
7879,-351,
7880,94,
7881,113,
7882,204,
7883,-217,
7884,272,
7885,-327,
7886,-216,
7887,485,
7888,303,
7889,-1151,
7890,-1338,
7891,-1362,
7892,-186,
7893,-1071,
7894,697,
7895,-696,
7896,-742,
7897,304,
7898,39,
7899,579,
7900,1024,
7901,-517,
7902,-541,
7903,-117,
7904,352,
7905,-445,
7906,-581,
7907,-158,
7908,268,
7909,474,
7910,-932,
7911,-425,
7912,175,
7913,240,
7914,82,
7915,-1385,
7916,-650,
7917,-470,
7918,94,
7919,422,
7920,772,
7921,563,
7922,351,
7923,351,
7924,260,
7925,982,
7926,-205,
7927,196,
7928,606,
7929,-883,
7930,-281,
7931,-770,
7932,-928,
7933,-325,
7934,146,
7935,-887,
7936,-395,
7937,351,
7938,95,
7939,-650,
7940,-659,
7941,-566,
7942,417,
7943,64,
7944,-950,
7945,528,
7946,-434,
7947,543,
7948,327,
7949,79,
7950,-541,
7951,-776,
7952,-853,
7953,-826,
7954,-77,
7955,-533,
7956,-826,
7957,-889,
7958,76,
7959,576,
7960,-130,
7961,128,
7962,-209,
7963,287,
7964,-1764,
7965,-374,
7966,-664,
7967,-155,
7968,-360,
7969,270,
7970,-550,
7971,-944,
7972,96,
7973,-385,
7974,62,
7975,160,
7976,-577,
7977,-1449,
7978,-354,
7979,-833,
7980,-384,
7981,-189,
7982,-115,
7983,-161,
7984,290,
7985,289,
7986,486,
7987,640,
7988,128,
7989,889,
7990,-412,
7991,-352,
7992,-383,
7993,-351,
7994,-177,
7995,-64,
7996,1329,
7997,-33,
7998,-128,
7999,36,
8000,-716,
8001,-716,
8002,-425,
8003,602,
8004,1165,
8005,1013,
8006,-147,
8007,178,
8008,1023,
8009,474,
8010,1059,
8011,1604,
8012,855,
8013,-685,
8014,-526,
8015,-725,
8016,-298,
8017,308,
8018,-191,
8019,269,
8020,468,
8021,-162,
8022,188,
8023,135,
8024,862,
8025,1060,
8026,343,
8027,571,
8028,614,
8029,3458,
8030,5993,
8031,7042,
8032,7189,
8033,9835,
8034,9336,
8035,8586,
8036,1168,
8037,9640,
8038,6843,
8039,20156,
8040,17930,
8041,29695,
8042,-29397,
8043,22585,
8044,40512,
8045,9822,
8046,-111,
8047,-5304,
8048,-2998,
8049,-5056,
8050,-11343,
8051,-12517,
8052,-17528,
8053,-20097,
8054,-22073,
8055,-18927,
8056,-21871,
8057,-27481,
8058,-18682,
8059,-25802,
8060,-24335,
8061,-24910,
8062,-24341,
8063,-24325,
8064,-18418,
8065,-18633,
8066,-14569,
8067,-8194,
8068,1899,
8069,-10946,
8070,-13220,
8071,-24778,
8072,-4152,
8073,-21854,
8074,35173,
8075,-32001,
8076,-48939,
8077,-3970,
8078,5752,
8079,12710,
8080,3034,
8081,-4105,
8082,22481,
8083,23928,
8084,17371,
8085,14518,
8086,25774,
8087,34674,
8088,34970,
8089,35697,
8090,29697,
8091,36194,
8092,32995,
8093,26849,
8094,22942,
8095,27297,
8096,17064,
8097,16225,
8098,21781,
8099,11550,
8100,7292,
8101,9559,
8102,21182,
8103,20527,
8104,-458,
8105,-2743,
8106,3254,
8107,17213,
8108,21602,
8109,9609,
8110,15823,
8111,11823,
8112,19905,
8113,19744,
8114,7034,
8115,9311,
8116,16867,
8117,8977,
8118,-2357,
8119,-8322,
8120,-5980,
8121,5348,
8122,1612,
8123,5837,
8124,14330,
8125,15429,
8126,12976,
8127,11415,
8128,7141,
8129,-77,
8130,-10399,
8131,-8217,
8132,-6947,
8133,-4107,
8134,-11950,
8135,-10838,
8136,-710,
8137,11415,
8138,-352,
8139,-2557,
8140,-2781,
8141,-5885,
8142,-11649,
8143,-8391,
8144,-7073,
8145,-145,
8146,-7874,
8147,-6185,
8148,11714,
8149,5047,
8150,10722,
8151,-7731,
8152,36230,
8153,7386,
8154,7750,
8155,-1425,
8156,-11895,
8157,-13978,
8158,-9631,
8159,-8918,
8160,846,
8161,8349,
8162,3109,
8163,1845,
8164,2525,
8165,10021,
8166,8478,
8167,4445,
8168,-1361,
8169,-5238,
8170,1695,
8171,6913,
8172,4812,
8173,5647,
8174,2940,
8175,6008,
8176,4650,
8177,6778,
8178,-1672,
8179,-7847,
8180,-21235,
8181,2135,
8182,-3668,
8183,5097,
8184,-36735,
8185,-25983,
8186,-11641,
8187,5108,
8188,12143,
8189,28088,
8190,29479,
8191,20439,
8192,17999,
8193,1979,
8194,-1705,
8195,6371,
8196,2363,
8197,-2025,
8198,11867,
8199,-2341,
8200,-14306,
8201,-16785,
8202,-867,
8203,5065,
8204,5069,
8205,3771,
8206,1561,
8207,1402,
8208,-8628,
8209,-11626,
8210,-6914,
8211,8928,
8212,776,
8213,-7905,
8214,-7426,
8215,8366,
8216,-2311,
8217,6184,
8218,1372,
8219,-2281,
8220,-12727,
8221,-23909,
8222,-53251,
8223,-14305,
8224,-3899,
8225,10814,
8226,16582,
8227,108,
8228,293,
8229,-1838,
8230,-14129,
8231,-4851,
8232,10091,
8233,24182,
8234,6901,
8235,-2103,
8236,-14140,
8237,-3386,
8238,1953,
8239,9346,
8240,3150,
8241,6255,
8242,12427,
8243,-30694,
8244,13347,
8245,10205,
8246,4564,
8247,-20043,
8248,-26778,
8249,-19292,
8250,-34111,
8251,-45685,
8252,-45769,
8253,-48601,
8254,-24106,
8255,-58120,
8256,-66780,
8257,-60352,
8258,-46569,
8259,-38166,
8260,-22852,
8261,10983,
8262,40489,
8263,10616,
8264,9794,
8265,24060,
8266,39604,
8267,80726,
8268,108113,
8269,81491,
8270,67270,
8271,15428,
8272,7425,
8273,3522,
8274,-2361,
8275,14981,
8276,-29383,
8277,-23310,
8278,-19251,
8279,-6488,
8280,14656,
8281,13134,
8282,23915,
8283,28806,
8284,42896,
8285,46021,
8286,48905,
8287,46774,
8288,43841,
8289,35070,
8290,23578,
8291,24113,
8292,12078,
8293,-24728,
8294,-54539,
8295,-20804,
8296,-27572,
8297,-53690,
8298,-67941,
8299,-108849,
8300,-123492,
8301,-93107,
8302,-66992,
8303,-45492,
8304,-7618,
8305,-10071,
8306,-10362,
8307,-3986,
8308,2623,
8309,4069,
8310,6251,
8311,11068,
8312,2182,
8313,-2787,
8314,-952,
8315,-2703,
8316,-9349,
8317,-9122,
8318,-10856,
8319,-11465,
8320,-9335,
8321,-8798,
8322,-7488,
8323,-4974,
8324,-5131,
8325,-1524,
8326,2743,
8327,13610,
8328,13740,
8329,10729,
8330,12247,
8331,12360,
8332,9909,
8333,-4360,
8334,-17506,
8335,-106,
8336,-16130,
8337,-11410,
8338,-8935,
8339,-3840,
8340,-3015,
8341,-2001,
8342,905,
8343,-2405,
8344,1206,
8345,4338,
8346,-724,
8347,741,
8348,691,
8349,424,
8350,1417,
8351,2960,
8352,4454,
8353,4437,
8354,5130,
8355,5061,
8356,3537,
8357,1142,
8358,-751,
8359,-9258,
8360,-7212,
8361,-2874,
8362,-3791,
8363,-3667,
8364,-3940,
8365,-1179,
8366,1224,
8367,4315,
8368,4466,
8369,5648,
8370,6825,
8371,6769,
8372,7250,
8373,5865,
8374,4580,
8375,2664,
8376,1304,
8377,305,
8378,-727,
8379,-1937,
8380,-1130,
8381,-1076,
8382,-260,
8383,100,
8384,-552,
8385,947,
8386,1613,
8387,1085,
8388,1290,
8389,1203,
8390,1112,
8391,1067,
8392,2307,
8393,1523,
8394,1661,
8395,2260,
8396,2025,
8397,1788,
8398,-623,
8399,-2318,
8400,-1431,
8401,-663,
8402,-829,
8403,120,
8404,846,
8405,1331,
8406,1329,
8407,1137,
8408,792,
8409,410,
8410,316,
8411,386,
8412,-1331,
8413,-957,
8414,-829,
8415,-1381,
8416,-2063,
8417,-3412,
8418,-2851,
8419,-1478,
8420,31,
8421,1141,
8422,1549,
8423,1036,
8424,-206,
8425,-728,
8426,-547,
8427,-852,
8428,-1169,
8429,-1009,
8430,-209,
8431,1065,
8432,561,
8433,1356,
8434,1334,
8435,864,
8436,434,
8437,-413,
8438,-1274,
8439,-576,
8440,243,
8441,1840,
8442,2155,
8443,2028,
8444,3510,
8445,2795,
8446,1787,
8447,2356,
8448,2231,
8449,2981,
8450,1916,
8451,789,
8452,-106,
8453,-793,
8454,-742,
8455,-426,
8456,333,
8457,239,
8458,-486,
8459,56,
8460,762,
8461,493,
8462,153,
8463,-1520,
8464,-727,
8465,-2659,
8466,-2598,
8467,-2722,
8468,-2618,
8469,-934,
8470,28,
8471,127,
8472,260,
8473,-692,
8474,-545,
8475,533,
8476,-257,
8477,321,
8478,305,
8479,1009,
8480,218,
8481,492,
8482,-671,
8483,-499,
8484,414,
8485,1121,
8486,794,
8487,1280,
8488,856,
8489,1517,
8490,1456,
8491,931,
8492,107,
8493,904,
8494,958,
8495,1917,
8496,880,
8497,1298,
8498,1856,
8499,1349,
8500,1972,
8501,1777,
8502,2235,
8503,1445,
8504,245,
8505,614,
8506,320,
8507,-916,
8508,-703,
8509,-959,
8510,63,
8511,98,
8512,1213,
8513,158,
8514,1012,
8515,1131,
8516,404,
8517,765,
8518,67,
8519,-285,
8520,-857,
8521,608,
8522,1585,
8523,2479,
8524,2367,
8525,320,
8526,820,
8527,706,
8528,2940,
8529,4028,
8530,4370,
8531,5127,
8532,6686,
8533,5152,
8534,3017,
8535,-387,
8536,-2635,
8537,-4732,
8538,-4731,
8539,-5290,
8540,-5688,
8541,-5183,
8542,-6510,
8543,-7768,
8544,-5208,
8545,-3200,
8546,-7989,
8547,-4042,
8548,-3587,
8549,-4188,
8550,-3756,
8551,-3882,
8552,-2383,
8553,-5171,
8554,-6278,
8555,-6508,
8556,-3396,
8557,-2803,
8558,-2089,
8559,105,
8560,1202,
8561,2313,
8562,1970,
8563,2279,
8564,-3133,
8565,-4989,
8566,-4463,
8567,-2255,
8568,-393,
8569,90,
8570,1861,
8571,149,
8572,5337,
8573,15244,
8574,32689,
8575,35358,35358,
8576,28814,
8577,28494,
8578,22365,
8579,17616,
8580,12583,
8581,3851,
8582,-2122,
8583,2236,
8584,-608,
8585,-3422,
8586,-1473,
8587,-4893,
8588,-10002,
8589,-8973,
8590,-10251,
8591,-13628,
8592,-18222,
8593,-18979,
8594,-18545,
8595,-16567,
8596,-9149,
8597,1231,
8598,8724,
8599,6471,
8600,4264,
8601,9586,
8602,18204,
8603,26242,
8604,39056,
8605,34643,
8606,6386,
8607,-7146,
8608,-22806,
8609,-35619,
8610,-29304,
8611,-20824,
8612,-805,
8613,11123,
8614,17444,17444,
8615,3106,
8616,-3622,
8617,-4976,
8618,-9513,
8619,-6759,
8620,-3545,
8621,-5318,
8622,-614,
8623,3436,
8624,5774,
8625,6714,
8626,7963,
8627,11511,
8628,10850,
8629,-2079,
8630,-13274,
8631,-17095,
8632,-5627,
8633,2835,
8634,-8435,
8635,-15822,
8636,-23349,
8637,-8856,
8638,2595,
8639,-10467,
8640,-6498,
8641,4005,
8642,26891,
8643,48027,
8644,47972,
8645,47696,
8646,35636,
8647,30917,
8648,25364,
8649,13410,
8650,13182,
8651,16643,
8652,8162,
8653,6661,
8654,-40,
8655,-6345,
8656,-6121,
8657,-10096,
8658,-13998,
8659,-22310,
8660,-26662,
8661,-19879,
8662,-12057,
8663,-874,
8664,-6401,
8665,-12549,
8666,1442,
8667,24395,24395,
8668,29989,
8669,23924,
8670,8643,
8671,13378,
8672,10233,
8673,10043,
8674,428,
8675,-17616,
8676,-30851,
8677,-37484,
8678,-40325,
8679,-34517,
8680,-26947,
8681,-13157,
8682,-14387,
8683,-14543,
8684,-3638,
8685,-1325,
8686,972,
8687,6201,
8688,7520,
8689,13056,
8690,16417,
8691,19129,
8692,19016,
8693,19114,
8694,16331,
8695,20820,
8696,30279,
8697,35576,
8698,11247,
8699,-26415,
8700,-51496,
8701,-71408,
8702,-47863,
8703,-13208,
8704,22035,
8705,36859,
8706,35265,
8707,20782,
8708,7057,
8709,-828,
8710,9078,
8711,14981,
8712,15877,
8713,16669,
8714,12460,
8715,6334,
8716,571,
8717,-2283,
8718,-4079,
8719,-7584,
8720,-11306,
8721,-13689,
8722,-13917,
8723,-12249,
8724,-8243,
8725,-4751,
8726,4937,
8727,12213,
8728,11055,
8729,-5831,
8730,3461,
8731,19597,
8732,23569,
8733,33844,
8734,23348,
8735,5649,
8736,-18473,
8737,-37971,
8738,-52126,
8739,-54599,
8740,-44659,
8741,-31517,
8742,-25361,
8743,-22117,
8744,-12521,
8745,-7986,
8746,-7284,
8747,4412,
8748,7731,
8749,14072,
8750,15287,
8751,17147,
8752,22111,
8753,24124,
8754,23243,
8755,39510,
8756,57395,57395,
8757,48205,
8758,8912,
8759,-27642,
8760,-45910,
8761,-38158,
8762,-29038,
8763,-23010,
8764,-3716,
8765,5584,
8766,7918,
8767,5041,
8768,468,
8769,2976,
8770,10777,
8771,15045,
8772,11925,
8773,7784,
8774,5393,
8775,2888,
8776,-6357,
8777,-11149,
8778,-4397,
8779,-12373,
8780,-11725,
8781,-12010,
8782,-8769,
8783,-7920,
8784,-4556,
8785,9994,
8786,44352,
8787,12860,
8788,-33042,
8789,-43303,
8790,-17856,
8791,11440,
8792,38712,
8793,38897,38897,
8794,30694,
8795,14543,
8796,-8822,
8797,-32184,
8798,-38428,
8799,-34380,
8800,-22003,
8801,-17356,
8802,-17904,
8803,-15058,
8804,-11780,
8805,-7939,
8806,-7590,
8807,-4926,
8808,2190,
8809,7122,
8810,11129,
8811,16079,
8812,20550,
8813,24249,
8814,40794,
8815,63318,
8816,34620,
8817,-13999,
8818,-51098,
8819,-14163,
8820,33045,
8821,62286,
8822,75945,
8823,21842,
8824,12038,
8825,-19679,
8826,-17049,
8827,-12700,
8828,-4806,
8829,-3027,
8830,-574,
8831,-1856,
8832,-5421,
8833,-6535,
8834,-9699,
8835,-11497,
8836,-10121,
8837,-10458,
8838,-6806,
8839,-404,
8840,12985,
8841,44635,
8842,64766,64766,
8843,43136,
8844,24873,
8845,4811,
8846,-20001,
8847,-34357,
8848,816,
8849,37416,
8850,24172,
8851,-10940,
8852,-46921,
8853,-72322,
8854,-85434,
8855,-43418,
8856,-51089,
8857,-21011,
8858,-23427,
8859,-17744,
8860,-14429,
8861,-4651,
8862,1051,
8863,7385,
8864,13230,
8865,15005,
8866,21314,
8867,25263,
8868,34214,
8869,55272,
8870,76762,
8871,47103,
8872,-4480,
8873,-40973,
8874,-37719,
8875,867,
8876,15065,
8877,31477,
8878,41751,41751,
8879,778,
8880,-8700,
8881,-35927,
8882,-31409,
8883,-15663,
8884,-6301,
8885,-2321,
8886,258,
8887,4246,
8888,-1396,
8889,-4915,
8890,-3873,
8891,-3878,
8892,-4523,
8893,-4405,
8894,-3535,
8895,-1036,
8896,6859,
8897,34635,
8898,55324,
8899,47307,
8900,14115,
8901,-27368,
8902,-49376,
8903,-14758,
8904,30250,
8905,38510,
8906,2624,
8907,-35737,
8908,-48310,
8909,-60972,
8910,-69552,
8911,-40260,
8912,-42742,
8913,-18747,
8914,-6476,
8915,-9814,
8916,-6000,
8917,2315,
8918,2472,
8919,5746,
8920,15867,
8921,21321,
8922,25092,
8923,31463,
8924,36477,
8925,49457,
8926,69233,69233,
8927,48388,
8928,-4034,
8929,-42593,
8930,-49270,
8931,-20891,
8932,19640,
8933,52654,
8934,42603,
8935,27462,
8936,5629,
8937,-21582,
8938,-1748,
8939,6009,
8940,7537,
8941,12147,
8942,13296,
8943,11565,
8944,7705,
8945,-867,
8946,-6335,
8947,-9907,
8948,-10880,
8949,-11748,
8950,-9610,
8951,-8573,
8952,-17,
8953,18978,
8954,33018,
8955,17609,
8956,3593,
8957,-16795,
8958,-40454,
8959,-12124,
8960,39882,
8961,47120,47120,
8962,17654,
8963,-17642,
8964,-47953,
8965,-70679,
8966,-64608,
8967,-60048,
8968,-45643,
8969,-23819,
8970,-32610,
8971,-23094,
8972,-11861,
8973,-6040,
8974,-2204,
8975,3204,
8976,8192,
8977,17371,
8978,25860,
8979,34678,
8980,40875,
8981,56107,
8982,66323,
8983,27208,
8984,-9071,
8985,-30222,
8986,-26983,
8987,2845,
8988,34659,
8989,54792,
8990,66823,
8991,7988,
8992,-3102,
8993,-13437,
8994,-8073,
8995,-5,
8996,8306,
8997,11178,
8998,5307,
8999,-4209,
9000,-8146,
9001,-10844,
9002,-14199,
9003,-15841,
9004,-17651,
9005,-15362,
9006,-11151,
9007,-5926,
9008,8382,
9009,24470,
9010,29169,
9011,11422,
9012,-2520,
9013,-23349,
9014,-33681,
9015,15396,
9016,45416,
9017,44170,
9018,17677,
9019,-16219,
9020,-52560,
9021,-77084,
9022,-88103,
9023,-42174,
9024,-39093,
9025,-26374,
9026,-21817,
9027,-17257,
9028,-6801,
9029,-1821,
9030,4738,
9031,12446,
9032,14878,
9033,22969,
9034,31309,
9035,32514,
9036,36106,
9037,51475,
9038,55751,
9039,14852,
9040,-18700,
9041,-33269,
9042,-10963,
9043,25466,
9044,45813,
9045,77060,77060,
9046,50569,
9047,7728,
9048,-8080,
9049,-19287,
9050,-24683,
9051,-14595,
9052,-3609,
9053,-2962,
9054,-1084,
9055,-6755,
9056,-14967,
9057,-17621,
9058,-17577,
9059,-17266,
9060,-22383,
9061,-19486,
9062,-15926,
9063,-3857,
9064,16297,
9065,36938,
9066,33225,
9067,28939,
9068,29328,
9069,16332,
9070,12862,
9071,41460,
9072,54013,
9073,21491,
9074,-21327,
9075,-57325,
9076,-73383,
9077,-99504,
9078,-74809,
9079,-47708,
9080,-39134,
9081,-29352,
9082,-16325,
9083,-10273,
9084,-6916,
9085,5070,
9086,5190,
9087,13461,
9088,25030,
9089,33697,
9090,46712,
9091,67342,
9092,79701,79701,
9093,36342,
9094,5685,
9095,-5429,
9096,-3024,
9097,-7608,
9098,14138,
9099,15084,
9100,19709,
9101,-7091,
9102,-32084,
9103,-43237,
9104,-31967,
9105,-15163,
9106,-8955,
9107,2268,
9108,889,
9109,1417,
9110,1363,
9111,-1766,
9112,-9013,
9113,-6862,
9114,-8860,
9115,-9506,
9116,-8296,
9117,-3259,
9118,8971,
9119,31991,
9120,36053,
9121,15699,
9122,2715,
9123,-20212,
9124,-20981,
9125,40381,
9126,62516,
9127,43226,
9128,6276,
9129,-29312,
9130,-62831,
9131,-64993,
9132,-75892,
9133,-55304,
9134,-37335,
9135,-19302,
9136,-25944,
9137,-14198,
9138,-8459,
9139,-7231,
9140,2274,
9141,6667,
9142,11185,
9143,21038,
9144,34240,
9145,48973,48973,
9146,82557,
9147,65088,
9148,23112,
9149,13030,
9150,32770,
9151,35125,
9152,29680,
9153,27039,
9154,30380,
9155,5386,
9156,-17466,
9157,-38583,
9158,-45572,
9159,-34586,
9160,-18437,
9161,-6718,
9162,-2038,
9163,-2711,
9164,-2965,
9165,-4773,
9166,-8318,
9167,-9320,
9168,-9426,
9169,-8117,
9170,-1487,
9171,11953,
9172,35730,
9173,38285,
9174,28364,
9175,28136,
9176,31469,
9177,29127,
9178,-2688,
9179,961,
9180,28184,
9181,9165,
9182,-36698,
9183,-76533,
9184,-84019,
9185,-68244,
9186,-72361,
9187,-46103,
9188,-35676,
9189,-31439,
9190,-14178,
9191,-3062,
9192,-2366,
9193,3174,
9194,9547,
9195,17399,
9196,24168,
9197,29903,
9198,35356,35356,
9199,53044,
9200,89864,
9201,71039,
9202,16889,
9203,-1426,
9204,283,
9205,22190,
9206,37267,
9207,25900,
