-0.063,-0.059,0.781
-0.037,-0.105,0.730
-0.035,-0.158,0.973
-0.068,-0.131,1.055
-0.111,-0.117,1.145
-0.133,-0.064,1.205
-0.129,-0.064,1.303
-0.100,-0.055,1.365
-0.146,0.061,1.486
-0.193,0.203,1.568
-0.229,0.217,1.570
-0.299,0.100,1.637
-0.348,0.000,1.625
-0.338,0.045,1.494
-0.314,0.156,1.408
-0.312,0.162,1.377
-0.328,0.084,1.289
-0.406,0.098,1.244
-0.416,0.088,1.227
-0.314,0.045,1.291
-0.301,0.096,0.945
-0.488,0.187,0.977
-0.506,0.154,0.924
-0.488,0.123,0.879
-0.426,0.078,0.840
-0.449,0.107,0.898
-0.473,0.178,0.932
-0.482,0.217,0.986
-0.521,0.201,1.088
-0.514,0.131,1.160
-0.459,0.117,1.162
-0.461,0.137,1.178
-0.506,0.320,1.359
-0.367,0.324,1.451
-0.281,0.119,1.486
-0.447,0.150,1.678
-0.379,0.203,1.668
-0.207,0.070,1.656
-0.121,-0.053,1.539
-0.152,-0.010,1.512
-0.096,0.061,1.537
-0.146,0.055,1.369
-0.074,-0.107,1.262
0.039,-0.160,1.164
0.051,-0.057,1.041
0.141,0.061,0.939
0.254,-0.004,0.771
0.258,-0.104,0.736
0.115,-0.117,0.650
0.098,-0.168,0.650
0.137,-0.088,0.752
0.180,-0.006,0.783
0.207,0.057,0.859
0.105,0.014,0.869
0.037,-0.100,1.090
-0.094,-0.139,1.096
-0.219,0.004,1.219
-0.195,0.137,1.305
-0.158,0.150,1.314
-0.187,0.068,1.379
-0.207,-0.016,1.385
-0.238,-0.031,1.479
-0.260,-0.057,1.547
-0.381,-0.057,1.545
-0.529,-0.029,1.602
-0.605,0.051,1.555
-0.488,0.084,1.342
-0.113,0.945,1.123
-0.672,-0.090,1.496
-0.502,-0.516,0.588
-0.219,-1.172,0.807
-0.250,-0.988,0.494
-0.457,-0.029,0.738
-0.455,0.094,0.984
-0.623,0.227,0.771
-0.563,0.080,0.797
-0.559,-0.139,0.670
-0.492,0.273,1.102
-0.547,0.018,0.961
-0.664,0.088,0.977
-0.676,0.051,1.129
-0.668,0.000,1.197
-0.641,-0.068,1.238
-0.629,-0.109,1.344
-0.654,-0.074,1.488
-0.590,-0.016,1.553
-0.520,-0.031,1.672
-0.504,-0.027,1.697
-0.568,0.156,1.744
-0.197,0.109,1.701
-0.055,-0.063,1.598
-0.123,0.293,1.512
-0.027,0.012,1.336
0.084,-0.018,1.254
0.184,0.049,1.100
0.137,0.025,0.975
0.109,0.059,0.859
0.109,0.180,0.850
0.391,0.490,-0.125
0.113,-0.086,0.734
0.127,-0.053,0.643
0.113,-0.016,0.645
-0.260,0.176,0.271
0.234,-0.270,0.869
-0.025,-0.033,0.777
-0.023,-0.072,0.793
0.002,-0.143,0.996
-0.057,-0.164,1.105
-0.041,-0.176,1.268
-0.057,-0.113,1.477
-0.033,-0.066,1.484
-0.029,-0.107,1.467
-0.100,-0.133,1.471
-0.238,-0.008,1.611
-0.324,0.070,1.729
-0.332,0.084,1.682
-0.346,0.119,1.643
-0.385,0.098,1.584
-0.451,0.082,1.533
-0.502,0.070,1.387
-0.514,0.049,1.246
-0.504,0.092,1.154
-0.416,0.127,1.094
-0.391,0.195,0.986
-0.344,0.158,0.779
-0.359,0.170,0.771
-0.426,0.230,0.822
-0.486,0.266,0.809
-0.520,0.271,0.846
-0.514,0.193,0.926
-0.535,0.217,1.033
-0.549,0.273,1.133
-0.490,0.201,1.102
-0.494,0.018,1.232
-0.621,-0.006,1.537
-0.584,0.266,1.801
-0.385,0.328,1.764
-0.121,0.156,1.734
-0.197,0.012,1.779
-0.246,0.090,1.809
-0.127,0.215,1.832
0.016,0.107,1.865
0.090,-0.096,1.709
0.119,-0.258,1.535
0.174,-0.309,1.441
0.217,-0.279,1.344
0.205,-0.326,1.189
0.295,-0.258,0.947
0.271,-0.279,0.727
1.037,-1.076,0.168
-0.322,-0.123,0.248
0.059,0.195,0.645
0.125,-0.055,0.758
0.078,-0.029,0.668
-0.180,0.219,0.502
0.297,-0.303,0.734
0.168,-0.148,0.676
0.162,-0.023,0.754
0.092,-0.029,0.912
-0.020,-0.072,1.059
0.105,-0.715,1.473
-0.004,-0.092,1.342
-0.072,-0.035,1.416
-0.131,0.010,1.541
-0.152,0.023,1.584
-0.150,-0.018,1.629
-0.187,-0.027,1.637
-0.221,0.051,1.670
-0.248,0.119,1.662
-0.303,0.152,1.658
-0.350,0.131,1.531
-0.352,0.086,1.369
-0.375,0.135,1.322
-0.436,0.217,1.281
-0.408,0.234,1.150
-0.432,0.217,1.010
-0.139,0.037,1.041
-0.525,0.223,0.977
-0.572,0.350,0.914
-0.543,0.330,0.934
-0.568,0.295,1.002
-0.523,0.281,1.061
-0.455,0.264,1.111
-0.428,0.203,1.182
-0.424,0.145,1.316
-0.406,0.133,1.453
-0.408,0.180,1.553
-0.307,0.199,1.631
-0.293,0.229,1.729
-0.322,0.283,1.887
-0.254,0.303,2.105
-0.092,0.125,1.947
0.023,-0.086,1.729
0.045,-0.117,1.545
0.033,-0.014,1.471
0.037,-0.057,1.309
-0.008,-0.156,1.168
-0.037,-0.236,1.029
-0.090,-0.246,0.951
-0.002,-0.209,0.879
-0.020,-0.148,0.811
0.051,-0.129,0.734
0.088,-0.137,0.629
0.041,-0.145,0.551
0.049,-0.145,0.566
0.127,-0.150,0.549
0.201,-0.117,0.592
0.154,-0.113,0.639
0.096,-0.150,0.717
0.055,-0.195,0.857
0.059,-0.152,1.008
0.082,-0.072,1.158
0.049,-0.014,1.297
-0.027,-0.008,1.412
-0.074,-0.049,1.516
-0.109,-0.037,1.656
-0.125,0.020,1.754
-0.158,0.064,1.799
-0.201,0.096,1.826
-0.264,0.111,1.811
-0.344,0.107,1.770
-0.398,0.074,1.713
-0.422,0.076,1.586
-0.467,0.072,1.463
-0.496,0.100,1.344
-0.541,0.176,1.240
-0.611,0.244,1.129
-0.582,0.275,1.002
-0.613,0.182,0.967
-0.621,0.252,0.910
-0.457,0.187,0.805
-0.303,0.230,0.801
-0.375,0.281,0.836
-0.066,0.387,1.016
-0.637,0.105,1.031
-0.387,-0.078,0.926
-0.383,-0.104,1.170
-0.426,0.119,1.354
-0.381,0.236,1.469
-0.355,0.197,1.615
-0.391,0.113,1.730
-0.254,0.094,1.779
-0.100,0.105,1.805
-0.033,0.047,1.801
-0.041,-0.061,1.820
-0.027,-0.045,1.762
0.137,-0.021,1.600
0.158,-0.021,1.447
0.088,-0.100,1.338
0.033,-0.176,1.195
0.219,-0.160,1.006
0.297,-0.031,0.916
1.223,-0.582,-0.008
0.170,-0.316,0.598
-0.158,-0.297,-0.168
0.164,-0.580,0.768
0.467,-0.432,1.102
0.184,-0.203,0.238
-0.002,-0.090,0.783
0.008,-1.164,0.184
-0.236,0.375,0.631
0.371,-1.035,-0.109
-0.211,-0.102,0.729
0.639,1.223,1.660
-0.066,-0.137,1.133
-0.371,-0.020,1.086
-0.254,-0.008,1.197
-0.297,-0.037,1.281
-0.170,-0.129,1.449
-0.264,0.039,1.568
-0.244,0.184,1.607
-0.303,0.172,1.611
-0.236,0.102,1.566
-0.305,0.090,1.518
-0.324,0.092,1.482
-0.297,0.150,1.426
-0.299,0.186,1.373
-0.375,0.186,1.305
-0.525,0.184,1.205
-0.611,0.189,1.105
-0.494,0.164,0.990
-0.467,0.217,0.891
-0.398,0.344,0.760
-0.477,0.320,0.801
-0.576,0.291,0.861
-0.572,0.238,0.895
-0.449,0.221,0.920
-0.457,0.262,0.938
-0.492,0.270,1.035
-0.471,0.203,1.145
-0.395,0.123,1.193
-0.395,0.084,1.250
-0.420,0.053,1.355
-0.457,0.086,1.482
-0.439,0.109,1.543
-0.373,0.096,1.592
-0.348,0.139,1.658
-0.303,0.061,1.652
-0.143,-0.158,1.689
-0.223,-0.021,1.607
-0.178,0.059,1.521
-0.135,0.096,1.430
-0.088,0.039,1.350
-0.256,0.000,1.186
-0.070,-0.096,1.074
0.031,-0.078,0.912
0.133,-0.010,0.811
1.064,-0.484,0.348
0.057,0.291,1.230
0.105,-0.238,0.305
0.035,-0.281,0.457
-0.033,-0.092,0.174
0.018,0.129,0.637
0.084,0.055,0.506
-0.109,-0.006,0.891
-0.270,0.102,0.818
-0.164,-0.111,1.092
-0.312,-0.047,1.082
-0.367,0.039,1.162
-0.389,0.043,1.221
-0.404,0.008,1.316
-0.410,0.041,1.359
-0.420,0.084,1.371
-0.473,0.135,1.477
-0.463,0.111,1.527
-0.439,0.076,1.479
-0.428,0.039,1.436
-0.432,0.041,1.357
-0.711,0.402,1.271
-0.369,0.299,1.057
-0.553,0.066,1.262
-0.396,0.100,1.178
-0.799,0.506,0.793
-0.359,0.105,0.881
-0.412,0.187,0.852
-0.645,0.318,0.922
-0.613,0.385,0.887
-0.611,0.408,0.828
-0.566,0.232,0.895
-0.574,0.148,0.898
-0.602,0.172,0.951
-0.592,0.252,0.994
-0.500,0.209,1.043
-0.516,0.135,1.244
-0.521,0.150,1.344
-0.488,0.162,1.400
-0.488,0.094,1.492
-0.459,0.059,1.588
-0.381,0.072,1.633
-0.283,0.018,1.605
-0.295,-0.059,1.619
-0.215,-0.088,1.578
-0.123,0.012,1.518
-0.059,0.082,1.490
0.020,0.059,1.348
0.002,0.088,1.236
-0.064,0.117,1.131
-0.066,0.098,1.066
-0.047,0.061,1.020
0.037,0.041,0.895
0.068,-0.016,0.770
-0.035,0.029,-0.199
-0.178,-0.205,0.350
-0.109,-0.121,0.639
0.195,0.127,0.250
0.443,-0.209,0.910
0.236,-0.074,0.889
-0.135,0.117,0.707
-0.172,-0.014,0.891
-0.125,-0.025,1.008
-0.148,0.088,1.166
-0.123,0.145,1.283
-0.055,0.139,1.350
-0.057,0.166,1.379
-0.143,0.187,1.449
-0.211,0.211,1.543
-0.195,0.186,1.570
-0.205,0.172,1.621
-0.297,0.184,1.678
-0.367,0.203,1.592
-0.365,0.258,1.459
-0.359,0.250,1.342
-0.424,0.227,1.320
-0.465,0.236,1.227
-0.447,0.281,1.109
-0.418,0.359,0.998
-0.498,0.420,0.936
-0.512,0.230,0.992
-0.613,0.461,0.904
-0.555,0.344,0.891
-0.531,0.330,0.926
-0.561,0.316,0.971
-0.543,0.248,1.051
-0.490,0.131,1.074
-0.459,0.078,1.082
-0.479,0.193,1.201
-0.521,0.361,1.430
-0.365,0.338,1.527
-0.256,0.057,1.467
-0.193,-0.035,1.553
-0.275,0.211,1.713
-0.238,0.330,1.711
-0.166,0.109,1.689
-0.154,-0.107,1.559
-0.059,-0.115,1.469
0.105,-0.016,1.357
-0.012,0.072,1.318
-0.064,0.137,1.271
-0.029,0.064,1.131
0.127,0.014,0.945
0.070,0.078,0.887
0.074,-0.045,0.826
0.074,-0.135,0.758
-0.010,-0.033,0.582
0.166,-0.063,0.744
0.180,0.109,0.752
0.094,0.131,0.752
0.043,0.104,0.799
-0.020,0.047,0.865
-0.084,-0.037,0.932
-0.154,-0.004,1.008
-0.199,0.172,1.135
-0.195,0.299,1.195
-0.211,0.246,1.270
-0.234,0.166,1.307
-0.271,0.154,1.359
-0.354,0.219,1.432
-0.398,0.271,1.510
-0.418,0.330,1.592
-0.299,0.201,1.439
-0.303,0.084,1.320
-0.455,0.137,1.363
-0.529,0.291,1.357
-0.416,0.293,1.303
-0.309,0.203,1.225
-0.414,0.211,1.145
-0.557,0.357,1.061
-0.443,0.320,0.973
-0.436,0.318,0.896
-0.525,0.418,0.979
-0.424,0.297,0.822
-0.463,0.248,0.758
-0.504,0.252,0.828
-0.545,0.291,0.902
-0.535,0.307,0.961
-0.512,0.258,0.984
-0.502,0.203,1.012
-0.578,0.242,1.193
-0.512,0.230,1.213
-0.473,0.137,1.215
-0.486,0.080,1.283
-0.514,0.191,1.467
-0.402,0.244,1.547
-0.359,0.160,1.576
-0.389,0.080,1.598
-0.373,0.135,1.615
-0.221,0.129,1.604
-0.145,0.059,1.611
-0.187,0.109,1.457
0.014,0.189,1.359
0.061,0.223,1.205
0.014,0.127,1.117
-0.061,0.072,1.029
-0.074,0.078,0.949
-0.008,0.074,0.826
0.023,0.141,0.781
-0.035,0.115,0.744
-0.029,0.031,0.680
-0.061,-0.156,0.611
-0.004,-0.109,0.631
-0.012,-0.057,0.668
-0.049,0.006,0.734
-0.088,0.006,0.809
-0.131,-0.023,0.877
-0.178,-0.016,0.961
-0.248,-0.035,1.037
-0.275,-0.016,1.225
-0.342,0.082,1.348
-0.307,0.137,1.377
-0.246,0.125,1.389
-0.328,0.182,1.455
-0.398,0.201,1.498
-0.428,0.219,1.562
-0.387,0.182,1.543
-0.375,0.176,1.496
-0.379,0.230,1.477
-0.342,0.283,1.352
-0.342,0.289,1.305
-0.344,0.283,1.287
-0.238,0.232,1.178
-0.572,0.172,1.268
-0.807,0.340,1.180
0.447,0.330,0.994
0.277,1.059,0.807
-0.832,0.213,1.004
-0.951,0.105,1.035
-0.441,-0.148,0.980
-0.256,0.090,0.805
-0.174,0.252,0.803
-0.486,0.477,0.941
-0.576,0.383,1.100
-0.518,-0.010,1.055
-0.262,0.014,1.232
-0.127,0.080,1.391
-0.359,0.223,1.385
-0.340,0.229,1.461
-0.260,0.186,1.432
-0.076,0.158,1.586
0.055,0.146,1.412
-0.047,0.094,1.518
-0.107,0.012,1.521
0.020,-0.070,1.432
0.070,-0.006,1.334
