time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,,,,
24.4641723629993,-0.783770143985748,2.6086254119873,5.69011735916138,-0.157745957374573,-0.077807180583477,0.0031973912846297,7.30000305175781,-35.8575286865234,-27.738525390625,6.30845922073679,6.22810768436974,-0.214638118030693,0.0460695217117576
24.4741210929997,-0.887055337429047,2.48812580108643,6.1704683303833,-0.133231297135353,-0.233421549201012,0.0682139396667481,7.19999694824219,-35.659423828125,-27.6412048339844,6.71210224817505,6.0847828986398,-0.143324785729935,0.0205419942045318
24.4841003419997,-0.786464512348175,2.74484205245972,6.62267827987671,-0.11617773771286,-0.381574511528015,0.122572258114815,7.19999694824219,-35.659423828125,-27.6412048339844,7.21197281753648,6.00182708936519,-0.0829558092746145,0.00688166629240622
24.4941101069999,-0.639919281005859,2.87282586097717,7.29717540740967,-0.122573055326939,-0.502015709877014,0.153482228517532,7.19999694824219,-35.659423828125,-27.6412048339844,7.8683793782587,5.97952431945631,-0.022302769908876,0.000497413545608266
24.504730224,-0.587977290153503,2.75412273406982,7.41647720336914,-0.14389032125473,-0.584086060523987,0.166272327303886,6.69999694824219,-35.4613037109375,-27.8358612060547,7.93316099900605,5.97357862600984,-0.00594569344646612,3.53512705593501E-05
24.5140991209992,-0.327668607234955,2.88839364051819,8.40876388549805,-0.14389032125473,-0.596876204013824,0.164140731096268,6.69999694824219,-35.4613037109375,-27.8358612060547,8.89704977061551,6.01856731892378,0.0449886929139325,0.00202398249010412
24.5240783689997,-0.556392967700958,3.26216626167297,8.91261577606201,-0.112980350852013,-0.53718888759613,0.155613824725151,6.69999694824219,-35.4613037109375,-27.8358612060547,9.50715634798408,6.10341884030881,0.084851521385036,0.00719978068135523
24.5340576169992,-0.599353611469269,3.51813411712646,9.17876243591309,-0.0948610007762909,-0.423142731189728,0.15881122648716,6.30000305175781,-35.2631988525391,-27.738525390625,9.84815578027681,6.20761500736224,0.104196167053424,0.0108568412286249
24.5440673829999,-0.611927509307861,3.56214237213135,9.57169532775879,-0.122573055326939,-0.302701532840729,0.163074940443039,6.30000305175781,-35.2631988525391,-27.738525390625,10.2313569482948,6.34620840670193,0.13859339933969,0.0192081303405306
24.5540466299999,-0.483494579792023,3.51259541511536,9.93154716491699,-0.208906874060631,-0.176931366324425,0.185457482933998,6.30000305175781,-35.2631988525391,-27.738525390625,10.5455072257312,6.50701334058889,0.160804933886968,0.0258582267623923
24.5640563959996,-0.406704246997833,3.59851694107056,10.5138359069824,-0.316557705402374,-0.0692805349826813,0.229157283902168,5.30000305175781,-35.0650939941406,-28.4198150634766,11.1200484710567,6.71963100874547,0.212617668156581,0.0452062728123418
24.5740356439992,0.00748443603515625,3.36590051651001,11.3576316833496,-0.397562265396118,-0.0287783853709698,0.282449811697006,5.30000305175781,-35.0650939941406,-28.4198150634766,11.8458912606208,6.97721736664457,0.257586357899097,0.0663507317757216
24.5840148919997,0.527652740478516,2.95740008354187,12.4674234390259,-0.446591347455978,-0.0842024981975555,0.329347282648087,5.30000305175781,-35.0650939941406,-28.4198150634766,12.8242457819803,7.29524104312382,0.318023676479249,0.101139058801378
24.5944824219996,1.0353969335556,2.92132496833801,13.3613653182983,-0.46364489197731,-0.177997171878815,0.362388581037521,5,-34.6688842773437,-28.030517578125,13.7161317269001,7.6673265956773,0.372085552553476,0.138447658419026
24.6040039059999,1.25454115867615,2.82073426246643,13.4263296127319,-0.457250118255615,-0.196116507053375,0.361322790384293,5,-34.6688842773437,-28.030517578125,13.7766738426946,8.04738983253286,0.380063236855565,0.144448064009129
24.6139831539995,1.32699048519135,3.51274514198303,13.8593788146973,-0.413550287485123,-0.0863340869545937,0.341071844100952,5,-34.6688842773437,-28.030517578125,14.3590620623213,8.44589395839411,0.398504125861249,0.158805538328438
24.6239929189996,1.70435571670532,3.76841354370117,14.0083198547363,-0.352796673774719,0.0873993560671806,0.329347282648087,4.60000610351563,-33.8764495849609,-28.8091430664062,14.6061218055313,8.85738374510585,0.411489786711739,0.169323844568072
24.6339721679997,1.9884649515152,3.59731936454773,14.1699829101562,-0.322953015565872,0.260067254304886,0.328281462192535,4.60000610351563,-33.8764495849609,-28.8091430664062,14.7540880825645,9.27666663805572,0.419282892949868,0.17579814432041
24.6439514159993,2.11974191665649,3.64536952972412,14.1496257781982,-0.337874710559845,0.371981292963028,0.310161858797073,4.60000610351563,-33.8764495849609,-28.8091430664062,14.7646176538549,9.70001195277354,0.423345314717826,0.179221255493535
24.6539306639997,2.31089448928833,3.3853600025177,14.4022998809814,-0.397562265396118,0.36558598279953,0.257935136556625,4.5,-33.5792846679688,-29.0037994384766,14.974215757394,10.1285889297794,0.428576977005861,0.183678225219482
24.6639404299995,2.91309213638306,2.82073426246643,14.8268175125122,-0.451920598745346,0.255803555250168,0.147086918354034,4.5,-33.5792846679688,-29.0037994384766,15.3713098050832,10.5777333481524,0.44914441837299,0.201730708555611
24.6739196779999,3.1687605381012,2.22063207626343,14.9217205047607,-0.436998635530472,0.140691876411438,-0.0394368879497051,4.5,-33.5792846679688,-29.0037994384766,15.4152519599309,11.0040735094494,0.426340161297009,0.18176593313476
24.6838989259995,2.93764114379883,2.0035834312439,14.6400060653687,-0.332545727491379,0.0927286073565483,-0.263265192508697,4.5,-33.2821197509766,-29.5877532958984,15.0656516503511,11.3995864371485,0.395512927699048,0.156430475977073
24.6938781729996,2.19159245491028,1.56140303611755,13.9605684280396,-0.14495612680912,0.13323076069355,-0.440196573734283,4.5,-33.2821197509766,-29.5877532958984,14.2175429580358,11.7447563981223,0.345169960973838,0.119142301958681
24.7038879389993,1.43686199188232,0.960552513599396,13.3916015625,0.0756750553846359,0.224894106388092,-0.532925188541412,4.5,-33.2821197509766,-29.5877532958984,13.5026747692393,12.0445153793099,0.299758981187603,0.0898554468026297
24.7138977049999,1.19346821308136,0.769400000572205,12.5075407028198,0.282449811697006,0.342137634754181,-0.565966725349426,5.30000305175781,-33.2821197509766,-29.4904327392578,12.5878877167383,12.2893397738334,0.244824394523468,0.0599389841537825
24.7238769529995,0.246836706995964,0.182171165943146,11.3615236282349,0.43380069732666,0.423142194747925,-0.529727756977081,5.30000305175781,-33.2821197509766,-29.4904327392578,11.3656646901341,12.4624102685249,0.173070494691569,0.0299533961327843
24.733856201,-0.241747289896011,0.135767668485641,10.1797313690186,0.490290611982346,0.462578564882278,-0.434867054224014,5.30000305175781,-33.2821197509766,-29.4904327392578,10.1835065354405,12.5588739000742,0.0964636315492413,0.00930523221166778
24.7438659669997,-0.49876281619072,0.120649106800556,9.131760597229,0.440195769071579,0.489224821329117,-0.289911448955536,5.90000915527344,-33.6783447265625,-28.7118072509766,9.14616707473084,12.609415819896,0.0505419198218657,0.0025544856592799
